Title ID	Region	Name	PKG direct link	Content ID	Last Modification Date	RAP	Download .RAP file	File Size	SHA256
NPJG90077	JP	UNKNOWN TITLE	MISSING	JP9000-NPJG90077_00-Y3DDEMO000000001				0	
NPJG90088	JP	UNKNOWN TITLE	MISSING	JP9000-NPJG90088_00-0000000000000001				0	
NPJH50348	JP	UNKNOWN TITLE	MISSING	JP0082-NPJH50348_00-APPENDCC00000002				0	
NPJH50348	JP	UNKNOWN TITLE	MISSING	JP0082-NPJH50348_00-APPENDCC00000003				0	
NPJH90002	JP	UNKNOWN TITLE	MISSING	JP0177-NPJH90002_00-PHANTASYSTARPORT				0	
NPJH90068	JP	UNKNOWN TITLE	MISSING	JP0325-NPJH90068_00-UKTAIKENBANJP001				0	
NPJI00007	JP	UNKNOWN TITLE	MISSING	JP9000-NPJI00007_00-0000000000000001				0	
NPJI00009	JP	UNKNOWN TITLE	MISSING	JP9000-NPJI00009_00-0000000000000001				0	
NPJI00026	JP	UNKNOWN TITLE	MISSING	JP9000-NPJI00026_00-0000000000000001				0	
NPJI00057	JP	UNKNOWN TITLE	MISSING	JP9000-NPJI00057_00-0000000000000001				0	
NPHH00058	ASIA	UNKNOWN TITLE	MISSING	HP0576-NPHH00058_00-0000000000000000				0	
NPHH00293	ASIA	UNKNOWN TITLE	MISSING	HP0082-NPHH00293_00-0000000000030001				0	
NPHI00010	ASIA	UNKNOWN TITLE	MISSING	HP9000-NPHI00010_00-0000000000000001				0	
NPJH90134	JP	UNKNOWN TITLE	MISSING	JP0082-NPJH90134_00-0000000000000003				0	
NPJG90037	JP	UNKNOWN TITLE	MISSING	JP9000-NPJG90037_00-0000000000000000				0	
NPJH50145	JP	UNKNOWN TITLE	MISSING	JP0177-NPJH50145_00-VALKYRIA2DLC002B				0	
